algo_bagging,algo_gradient_boosting,algo_logistic_regression,algo_mlp,algo_random_forest,algo_svc_linear,algo_svc_rbf,comittee_vote
0.03953362701804884,0.1745959697328891,0.004295222354129743,0.034060769588559525,0.013109088237679315,0.0011350672057067978,0.017320143503525457,1
0.021866309444320643,0.1745959697328891,0.06611155913258568,0.04323917872733782,0.011385122071121221,0.005045961188667776,0.028412642932292214,1
0.051510754868724626,0.16318485848022257,0.018967503068468065,0.04951330773064585,0.013109088237679315,0.006912055785068758,0.02497017895226229,1
0.02490896829560517,0.15776745161921985,0.0019663111991510595,0.043241856865298224,0.014446310199422743,0.029888787842944697,0.004613551955537108,1
0.9782677181806628,0.18195756755088452,0.10202437753267457,0.04092200558963829,0.16025985048674277,0.10512919090731064,0.007926315969099713,1
0.021866309444320643,0.04737599867030282,0.0029439048267034915,0.0409206532195505,0.011739443548275549,0.020130297352561288,0.011682651072676598,1
0.06819324224123074,0.16318690900454952,0.001742276772165764,0.04216925382093061,0.015047478177009322,0.0030387780835752676,0.015137155916132815,1
0.045932184417807255,0.10943368568867765,0.005781580693668083,0.04951330332549416,0.014547631908649833,0.015158658325222799,0.008168203721963387,1
0.055065036308132635,0.10943368568867765,0.0035361588217890684,0.043239091224727924,0.010149696223698143,0.03379414546737619,0.017136553780559692,1
0.055065036308132635,0.16318690900454952,0.01748073214821101,0.04216926572252299,0.0223054212089216,0.009817812581704251,0.01742441707076627,1
0.048367359563815666,0.11583524404796908,0.0022069467154297575,0.04216929125373073,0.015051560107777242,0.0024245863883212903,0.009465271752912615,1
0.05051006823848225,0.17322217572668808,0.005984217372076866,0.03903526285335375,0.03550981624204394,0.053600927675581334,0.0180760350871879,1
0.060378007360043756,0.12718976647287158,0.004578572849658211,0.04216925424900885,0.029323646878404087,0.0031967027331035723,0.010071716130946377,1
0.03953362701804884,0.16318690900454952,0.0006185300435262309,0.04608270852661602,0.01679673751996811,0.0019122496743041045,0.02100852455977745,1
0.02946810234166951,0.05515135087863149,0.0009465923277877024,0.04092065322153314,0.014446310199422743,0.0013696717451801062,0.011140910786818023,1
0.048367359563815666,0.17322217572668808,0.0030567874000581004,0.02594120452214989,0.019492367124759498,0.04025221340139481,0.008699056840901298,1
0.03091184075218268,0.15776745161921985,0.006848817795310542,0.04337186892055673,0.019492367124759498,0.057712839797420735,0.005198327881884857,1
0.054695182817823845,0.10118274878943928,0.011751042012181256,0.04337079452411798,0.027287166373576345,0.016911273205464105,0.010182125595774662,1
0.06819324224123074,0.10943368568867765,0.0005650742646128746,0.04951340179457522,0.01808072108266472,0.008236169107391498,0.01437253729287862,1
0.05212663587755132,0.16054019815549114,0.006140892940248281,0.04608270852748098,0.027287166373576345,0.011419383371551847,0.013664267183597032,1
0.03953362701804884,0.10951745057933063,0.05473506763947692,0.0390353213167148,0.011519535980163849,0.06425774231098741,0.022382459707865128,1
0.1773843269866127,1.8225276084863689,0.08909679691303732,0.03410448618874163,0.1034121962074533,0.024207466321099044,0.037210998328959674,1
0.051510754868724626,0.12921214425635683,0.06729101986870419,0.042171634416454745,0.02155339234772879,0.010065287653182313,0.005725791650429105,1
0.07955818526151118,0.11975841565019944,0.1675967952779738,0.046082757870818884,0.1816122454792466,0.020487201417466478,0.06810622761891703,1
0.4926222497369457,0.15312062407878496,0.35934668736857217,0.04608358260990154,0.170593726963044,0.2009897834633918,0.06107503313989028,1
0.7672403391857537,0.7266028102238872,0.5168615871169585,0.10897936933417754,0.1378939087105595,0.6255377302102791,0.0343946603527368,1
0.055065036308132635,0.17282810714502583,0.006002222089318743,0.03903526153165984,0.015047478177009322,0.005877912783576471,0.014684029384092422,1
0.06105307354894752,1.5694958676498958,0.051294223996070365,0.025618396099496468,0.09213508041995423,0.02139492821759207,0.048071410107865885,1
0.05071864642875784,0.1745959697328891,0.03421693632546505,0.049513389432450164,0.017351405924607013,0.02509565841204306,0.030244471198102505,1
0.055065036308132635,0.17322217572668808,0.03586844418399721,0.04337059268752369,0.015516330502540818,0.011636928342087453,0.03404205556159636,1
0.045932184417807255,0.17282810714502583,0.01948941606494725,0.04324004159549603,0.0316241809870584,0.01298343320011692,0.024189226461386375,1
0.045932184417807255,0.048241383348029895,0.011159383144505127,0.043239238509688416,0.009573952553157261,0.008301686549069449,0.014710279299809854,1
0.08617568345956657,0.19993247137362893,0.27608063350506784,0.04337222261560092,0.03590327831933664,0.22632026507359612,0.023738784295034357,1
0.03253378008343352,0.1745959697328891,0.005328160101802342,0.025615133531917595,0.012761765999805687,0.00311298517798006,0.0217227374369273,1
0.02946810234166951,0.09867985498299128,0.01986178971425917,0.043239176339607055,0.020520461580298466,0.01955679930609428,0.011643210438797652,1
0.03896382876412387,0.17282810714502583,0.1547137654931235,0.043371260208541415,0.018735698311275324,0.04149788624938269,0.04150674709748385,1
0.055065036308132635,0.12165437469894953,0.020001518245161606,0.03406097067370162,0.01997667829288206,0.009395545819087763,0.01383167165930845,1
0.06432051264117762,0.14542614574822552,0.08679471772046635,0.039035714239354286,0.0691097458337051,0.022888049994808615,0.043248745941283334,1
0.23602630461612942,0.26812940706871935,0.7113729257364739,1.4726537161963669,0.04275370153309872,0.5829333658636997,0.11095690478272914,1
0.03953362701804884,0.047360147996313745,0.0022598384612358014,0.03903526029488261,0.04275370153309872,0.0065855720804298,0.006684720365686527,1
0.08637725762445869,0.17282810714502583,0.097197806932499,0.049532357110981445,0.020179761525986117,0.048902034372079316,0.02864722610375421,1
0.04439198612792033,0.17322217572668808,0.14861063075448905,0.03903575519071824,0.018051445904944823,0.015167652675959112,0.02884333162734099,1
0.04439198612792033,0.16318690900454952,0.0014895456043229672,0.025614749234406296,0.01679673751996811,0.007122868467671906,0.00977832153009203,1
2.7255667156677212,1.9025012343258583,0.33334905974892304,0.04613884504644191,0.48621843074845816,0.14847198606173834,0.0364653837666768,1
0.04843679417008312,0.16773235967763794,0.46691726464090233,0.05466893382141814,0.04140845011227835,0.14500275612307056,0.06016560827892427,1
0.06819324224123074,0.10943368568867765,0.07021604257532954,0.03406081436320237,0.021002693665519837,0.07901082518068143,0.07242660624208243,1
0.05051006823848225,0.08991133434755716,0.002568768825148025,0.0340607696489312,0.01273837725498256,0.004149018934219361,0.009433114136947656,1
0.040229776509887225,0.17282810714502583,0.00865806893713138,0.04092065403002272,0.016515155226465274,0.004077719667235544,0.0059768411989928605,1
0.055065036308132635,0.12718976647287158,0.00934932443762958,0.034060886450470666,0.016993136500729478,0.0072463815612208255,0.012883052247455878,1
0.037307382998236,0.12718976647287158,0.0021743506142892885,0.025941204525133866,0.016871037430646243,0.006144538517525866,0.014168302264362635,1
0.05051006823848225,0.1317612847157614,0.08269354492397922,0.046082708527528535,0.018868349954691464,0.0022051771781613125,0.05735708573338461,1
0.06819324224123074,0.11583524404796908,0.0030501786436740687,0.04216927072389401,0.010149696223698143,0.008230339448939056,0.018299400921343727,1
0.05051006823848225,0.15776745161921985,0.0015030161777842717,0.025941204513565647,0.016515155226465274,0.002674553353178281,0.004863271864740613,1
0.02946810234166951,0.17322217572668808,0.00357833262886691,0.04337095187938506,0.01640919430151315,0.01651361100367161,0.004079332779738793,1
0.021866309444320643,0.10943368568867765,0.007815960291472525,0.02561479607188818,0.015047478177009322,0.014219796455721273,0.009939282801737993,1
0.03953362701804884,0.048241383348029895,0.01342692673164502,0.025615767975017807,0.017730298497279584,0.016223174723868743,0.007253145670145459,1
0.04439198612792033,0.12718976647287158,0.0064098265162238445,0.02594120452855412,0.013109088237679315,0.006565869907969679,0.01614949132952564,1
0.037307382998236,0.12718976647287158,0.004921538493898606,0.0409206532203356,0.015659893549042226,0.008239670218327666,0.009399882694869756,1
0.02490896829560517,0.1745959697328891,0.0011219162744648592,0.025941204516278675,0.019492367124759498,0.02835060803574167,0.014962089941998529,1
0.18872530098203616,0.2876947413551644,0.013346365853251368,0.013821097887277888,0.05335971458448122,0.005342048114794702,0.07712827660972173,2
0.06041089635136945,0.1578584819558324,0.09096103956915727,0.03175052473249907,0.05364290075248097,0.014194341845055636,0.09928060414738353,2
2.785863182593585,2.2304676118199653,0.3495411583436779,0.01384582714819665,0.9257388875078263,0.3267256347993637,0.1371433703800383,2
0.7056307290876316,0.0988769957145976,0.024796873193029038,0.02765528191056538,0.13559633262494472,0.021747643546481753,0.05065595372752969,2
0.06282175700628184,0.1363839469433807,0.06457057589158324,0.02578863519755967,0.020580543410295395,0.02361298288529827,0.027127976768987004,2
0.0355200048056589,0.08899060405376388,0.004555885197404178,0.01976409012578138,0.018268465295769094,0.0016363108344015426,0.06688052954069594,2
0.11470980636475446,0.8276487463677027,0.13135379611087214,0.014613175100540192,0.05670007912366682,0.11091906569989497,0.13281144660170469,2
0.07753755812735968,0.11409857048809222,0.4390489074277489,0.026120006414780114,0.2830160601960867,0.05251887053477199,0.053042320485391314,2
0.041169701103156014,0.08893265449392261,0.019324962285500367,0.019764090125975128,0.015940015948057176,0.0010530812036845245,0.039760499800408064,2
0.12766682214927152,0.12374470396045396,2.351873124703587,3.435386575159394,0.09139726250363717,1.462706770308509,3.7004545704349385,2
0.06693654692046913,0.15783547045861407,0.04948511874064611,0.03175052502830508,0.024107970780462857,0.005258318636547409,0.07831966292681815,2
0.2412130449733086,0.10068856217416379,0.35204576764828427,0.020017175334477375,0.2374112464436447,0.08484784747645793,0.16483988551730835,2
1.209041368788973,0.7115924704138311,0.21419319869843909,0.02719674548328336,0.430742877825504,0.072743207226149,0.024620447288780656,2
0.8119366723138993,0.4411527988265554,0.04181700018109782,0.02713364674765925,0.03828085857531712,0.16148680268122884,0.0576006887662522,2
1.5050847220219514,1.3058599093864858,0.652530160944448,0.013950532735790685,1.5675519692302275,0.14007011010226234,0.09271375670556536,2
0.4505972083771738,0.08368446413064803,0.2620795567724948,0.031752706024851085,0.09665545039155751,0.036019007972595524,0.10169070802366889,2
0.08882234237127831,0.17641913855981822,0.004056377946699135,0.02578856379079042,0.014326291875420472,0.0005706018111319183,0.04762435809321858,2
0.03999388665331378,0.07890240405876675,0.013709649139486772,0.014560125070679027,0.03944057270999199,0.006341394592839659,0.0138186454347648,2
0.0550836092891553,0.15488524495065886,0.028373275572874678,0.02713351670211723,0.02856921925837619,0.025145878959977663,0.08787891013249242,2
0.08399668527041111,0.044108927006026644,0.07271579994910592,0.0145602053319491,0.021113970170360992,0.0039794534932479616,0.03281261003572448,2
0.041322763035914555,0.10917710004552825,0.04687993142177921,0.013821097891072309,0.018440048965801415,0.010072142017730958,0.048015634974455115,2
0.033932771570476736,0.07874558244432567,0.0009138612534063237,0.01581725560731566,0.016783614966921108,7.67490796064371e-05,0.036452525626327024,2
0.08614304931031401,0.7760087237320152,0.17048673282011445,0.021678852360396683,0.05470279817517376,0.14277888078751488,0.09033730571093834,2
0.02921724893754358,0.09778812878791093,0.00454369470186457,0.021608232316035165,0.01789703879662977,0.0010192530624776811,0.018959648960044085,2
2.594341519425396,1.117556170780842,0.9222817765588278,3.2977911066733885,1.9918316365526763,0.8460662647496602,3.1916359494635698,3
0.033932771570476736,0.09778812878791093,0.060791040910431554,0.025788563869116793,0.016339846939682053,0.014353437964509733,0.027504592191069738,2
0.039132552811210586,0.07874558244432567,0.04516025791881498,0.015817265273729,0.012856257512148382,0.013216044319350176,0.05447872618627369,2
0.022884822653002537,0.15429067290370993,0.001311299211015414,0.025788563790788824,0.016924220809078457,0.0004125499263120367,0.04463423789931833,2
0.03977055134778834,0.10848960780951587,0.002392091104626957,0.027133514945817873,0.018540683474934067,0.0006401600962532226,0.03606225927659631,2
0.02563385232585566,0.10917710004552825,0.016841548454499464,0.01456012656709244,0.015560590388948622,0.004029849516896348,0.07434852993470564,2
0.02921724893754358,0.10917710004552825,0.002643724682902596,0.013821097886047637,0.013532946322202774,0.0006715196383574226,0.06553178925616611,2
0.036071167082397375,0.1253799243198321,0.012800213649074722,0.01581725566278456,0.01255708147070683,0.0018568223635530535,0.06613173083105867,2
0.09871073463542074,0.10879915321104801,0.024388958259194474,0.0317505246375948,0.024764008809254365,0.007599926761182013,0.07655456554700997,2
0.08390559087678048,0.21680676367800192,0.021307029503879683,0.027655281109556014,0.023046975309519796,0.012085640245941238,0.057141659256356274,2
0.039132552811210586,0.10616235260043644,0.027284160847218894,0.013821097886055518,0.012856257512148382,0.013078839987730703,0.024749536501663363,2
0.036071167082397375,0.10917710004552825,0.009170889775115628,0.03175052463875998,0.014963058694993848,0.002082420188820524,0.04490026897867742,2
0.1862079767763549,0.5621343686409059,0.43726221558264133,0.015176549557222871,0.10477757223358496,0.2879519005002532,0.0319585118723349,2
0.07556896821426215,0.15996276901355683,0.28448956969001765,0.03190991098174517,0.04783813917970441,1.1332566331164782,0.07286340100300846,2
0.045639092201308885,0.12752444599336812,0.020968574297792072,0.015817255905634573,0.021104942815342986,0.0029981189670373375,0.0237813684074016,2
0.04973163505242064,0.09509665190487916,0.38612971299970256,0.02772030152326109,0.018440048965801415,0.1889054794510736,0.04984606457594296,2
0.039132552811210586,0.11764705958798238,0.08702848136128041,0.013821097886046288,0.022969632436940335,0.012245259803856741,0.018456621086461553,2
0.0355200048056589,0.08932350057832224,0.0287775984866171,0.03175052463754861,0.021892264478265835,0.0006323681997374379,0.03366444184546912,2
