algo_bagging,algo_gradient_boosting,algo_logistic_regression,algo_mlp,algo_random_forest,algo_svc_linear,algo_svc_rbf,comittee_vote
0.0266859710133635,0.03284451771812985,1.4522160690619659e-08,0.03518638141387151,0.01520229610349073,3.911662097677803e-07,0.002423426706386361,M
0.013594865138314994,0.009775504006881786,4.0661255115368855e-05,0.022803605584215195,0.008272375370762697,0.00028150623169417307,0.0003826779821585968,M
0.019327941318814646,0.019112599235352336,5.204711901442073e-07,0.04280594950875045,0.006265140844227518,5.486134064311798e-08,2.2912012702892502e-07,M
0.05800176771384918,0.06112622777793053,0.0011276336962987457,0.04280594950875045,0.056377752977996964,0.00012179091974907594,0.08964745399561642,M
0.057308083244652655,0.0585678740789362,2.169837202054054e-05,0.03518638141387151,0.03555269081970032,0.0005798410902897612,0.005391691654484814,M
0.4794340287831337,0.12008559015368865,0.018620324728069033,0.04280594950875045,0.07376324392527106,0.016989941805787747,0.0476706009786527,M
0.008236476621977778,0.019112599235352336,9.77981407683682e-05,0.03715279453129846,0.006265140844227518,0.0001576140922975745,4.900381060276488e-06,M
0.02122036195542056,0.01166296973736023,0.017666493977458345,0.03715279453129846,0.039140276491147145,0.06035916885041839,0.05484622622567046,M
0.016106207530385944,0.0037128271132081587,0.001989774225907278,0.025016204278017987,0.009713487914360289,0.0022533060259369714,0.0008243498655098666,M
0.09388326996737517,0.022835761942011465,1.5437870047386758e-05,0.03715279453129846,0.02018854797680864,8.845974115911648e-06,0.1837678616104451,M
0.1146549736292606,0.11971522183279087,0.025492638304972455,0.037152794531299035,0.0943900102530376,0.08704432166890554,0.11126562530138173,M
0.018776218765630005,0.007323740954782815,0.0011406093852768524,0.028815599547612685,0.010863538965310282,0.00313153927937869,0.0009034466918968977,M
0.04750902898208547,0.030804550126222806,5.922417253818836e-05,0.022803605584215195,0.007089696246352767,0.07787925359740347,0.3108544562117364,M
0.06965355729818701,0.2084912036015409,0.5365555582128322,0.026056103618959638,0.1779917317377509,0.7999361287149008,0.30508075355071945,M
0.033388757830841886,0.0223992964075442,0.008415827118058633,0.028188626512216583,0.027338589832019387,0.003701729425208659,0.01953896713518956,M
0.018776218765630005,0.015511052037792282,1.527505735007683e-05,0.025936935158425368,0.008193425423135253,7.764810504408867e-05,0.0002717316885164491,M
0.01533638250816993,0.01606092148175522,0.01252175956873112,0.025016204278017987,0.008468289607592768,0.0026670892794025515,0.0001192054173091952,M
0.013748272460565274,0.016822262467258986,1.078978347330885e-05,0.03715279453129846,0.008193425423135253,9.940851709204728e-06,8.404619746352403e-06,M
0.019327941318814646,0.00956013267895071,4.6007997422418045e-10,0.022803605584215195,0.008256112781864937,1.7881967034228867e-09,1.2716045298633164e-05,M
0.005792775282882224,0.008593946268020831,0.15692976913642068,0.030141019184345016,0.007341894291338161,0.08374508347859344,0.0051768041868104605,B
0.006355545864143704,0.0034604035624294887,0.0016404336399837825,0.02433791124883229,0.0068529958292357085,0.0007749350010336289,0.0019816387369628015,B
0.005180393407733804,0.0015116101497021422,4.361791052590939e-05,0.021095717596476837,0.007860794460810238,1.1355586987794053e-06,1.0475681184266583e-05,B
0.09235605987076861,0.14330218285360571,0.0019295884903258683,0.036635772549991945,0.01573042021398458,0.00393828335923657,0.019618649234625623,M
0.010829709232753393,0.0022574552069885346,1.9104468799965264e-07,0.03518638141387151,0.007760257706236334,1.205659079755943e-07,0.0002639163132466011,M
0.018776218765630005,0.016822262467258986,2.3882607031663986e-09,0.028188626512216583,0.0063094644162347245,3.7049066549988074e-07,7.060063003603248e-09,M
0.008236476621977778,0.019112599235352336,6.99263482696582e-08,0.03518638141387151,0.006265140844227518,9.218096921625477e-06,0.02738365806504343,M
0.010254238303173959,0.006733418859201197,0.00018346447332341458,0.03663577254998987,0.015805170216396366,0.00024080236953253551,0.00019940453672902467,M
0.019327941318814646,0.003816974345344879,3.2154242557829986e-05,0.028815599547612685,0.008256112781864937,0.0010896925961488692,1.1450007033358082e-05,M
0.013594865138314994,0.006655600832441293,8.24763714713637e-07,0.028815599547612685,0.010107137313941198,4.680247922543591e-06,4.65504113846675e-06,M
0.19017790902965576,0.5597511878743312,0.026813103441143748,0.023034428112355648,0.013439945420600286,0.06916148221240419,0.05984434579250403,M
0.019327941318814646,0.001327340680975583,4.392993942961273e-08,0.03518638141387151,0.0063094644162347245,6.132672313728816e-08,3.7523235442479387e-06,M
0.013748272460565274,0.019112599235352336,0.0005254102205957822,0.025936935158425368,0.011497414437902633,0.007462515672710225,0.004238596146539666,M
0.012930758774819353,0.0018648945971832236,3.218507361712042e-06,0.03663577254998987,0.008256112781864937,5.874822478881066e-07,1.0724493689950951e-05,M
0.014940520263077928,0.019112599235352336,8.025948637947782e-07,0.028188626512216583,0.007089696246352767,3.1903752743883463e-06,8.70153826560082e-06,M
0.013594865138314994,0.010273968573954979,0.00033413134563297373,0.028815599547612685,0.010107137313941198,0.00018394298340895923,7.958248611257078e-05,M
0.013748272460565274,0.019112599235352336,0.00011529900997050121,0.025016204278017987,0.006044592438199445,0.0008331426811763965,1.1746958921030665e-05,M
0.02481018668652403,0.0712170406440792,0.02400965176388309,0.022803605584215195,0.03144834043277516,0.03303888629307106,0.008370738543477526,M
0.003910866095722018,0.0032757040891651145,0.0002927808129968758,0.019972019068292057,0.007007741142099835,0.0003856713787968698,0.00016985951321364185,B
1.1350832922535279,0.49555314451438565,0.45310292610293196,0.025016204278018216,4.267154474355136,1.0954532939237298,1.3083047353662582,B
0.01896063176158493,0.15049043913940774,0.09797765370379437,0.04280594950875045,0.06506371057792945,0.25945037097425155,0.03282105582443761,M
4.572761290535897,2.3469792628937256,2.153422385446862,3.886720513218641,5.4062907598651755,2.335732160167915,2.392756108689748,B
2.3871530568596224,1.3023614658691627,0.08149391874328821,0.04280594950875045,1.3998272359634905,0.25497593480697195,0.12764918880717385,M
0.02033913318700584,0.004443609595694193,5.982149310541985e-08,0.03518638141387151,0.006265140844227518,9.438864780037463e-08,0.0004081237062480066,M
0.017697164546229154,0.019112599235352336,0.02572604343630296,0.04280594950875045,0.011676218724097279,0.033431936885213766,0.009926642980702427,M
0.2521899524872017,0.07194672953849805,0.07736499538805722,0.03518638141387151,0.5247270860737204,0.04462635954424191,0.020034898206997727,M
0.01533638250816993,0.014103850760343848,2.3819086322320277e-06,0.03518638141387151,0.008193425423135253,1.539912836192855e-06,1.1817198665945029e-05,M
