index,X,Y,label,true_label,r_min,r_med,relative_position,pseudo_probability,normalized_entropy
0,-94.11574034020305,584.5353777295392,0,0,0.9922747805733466,0.9922747805733466,0.0,0.4993280657249821,0.35355186749241185
1,5.884259659796953,562.313155507317,0,0,0.9972374043500107,0.9972374043500107,0.0,0.49976030825942863,0.3535531967812885
2,55.88425965979695,628.9798221739836,1,0,1.0,1.0,1.0,0.5008949839235524,0.35355068846439286
3,-69.11574034020305,540.0909332850947,0,0,0.9902195712968149,0.9902195712968149,0.0,0.4991484268716946,0.3535509442388556
4,30.884259659796957,673.4242666184281,1,0,1.0,1.0,1.0,0.5009072900186222,0.353550613644363
5,-19.115740340203047,606.7575999517614,1,0,1.0,1.0,1.0,0.5200822942315806,0.3521910126997681
6,-81.61574034020305,643.7946369887985,0,0,0.9967265900193267,0.9967265900193267,0.0,0.4997159157059722,0.3535531183425933
7,18.384259659796957,577.1279703221318,1,0,1.0,1.0,1.0,0.5000510966810197,0.3535533817856289
8,-31.615740340203047,554.9057480999095,0,0,0.9920246145564041,0.9920246145564041,0.0,0.4993062193677351,0.3535517668421597
9,-56.61574034020305,621.5724147665762,0,0,0.9954630135022909,0.9954630135022909,0.0,0.4996060063846144,0.35355286692892884
10,43.38425965979695,532.6835258776873,1,0,1.0,1.0,1.0,0.500044346406018,0.35355338395903235
11,-6.615740340203047,666.0168592110207,1,0,1.0,1.0,1.0,0.5005199792663734,0.3535524784840228
12,93.38425965979695,599.350192544354,1,0,1.0,1.0,1.0,0.50099215511982,0.35355006985217247
13,12.134259659796951,635.5641843139014,1,0,1.0,1.0,1.0,0.5005158897049244,0.35355249277483014
14,-37.86574034020305,568.8975176472346,1,0,1.0,1.0,1.0,0.5178827617967163,0.3524734085622758
15,62.13425965979695,546.6752954250125,1,0,1.0,1.0,1.0,0.5003119672652381,0.35355306227685457
16,37.13425965979695,613.3419620916791,1,0,1.0,1.0,1.0,0.5006260389433032,0.35355206845253967
17,-12.865740340203049,524.4530732027902,0,0,0.9937768755734794,0.9937768755734794,0.0,0.4994591245990442,0.3535524037020209
18,-75.36574034020305,591.1197398694569,0,0,0.9920808533437174,0.9920808533437174,0.0,0.49931113103479974,0.3535517897517263
19,24.634259659796957,517.0456657953828,0,0,0.9980448267379517,0.9980448267379517,0.0,0.4998304313842209,0.3535532935946887
20,-25.365740340203047,650.3789991287161,1,0,1.0,1.0,1.0,0.500176388709849,0.3535532856351592
21,74.63425965979695,583.7123324620495,1,0,1.0,1.0,1.0,0.500728496343524,0.353551600276239
22,-50.36574034020305,561.4901102398272,1,0,1.0,1.0,1.0,0.5174110397733063,0.3525296919552533
23,-0.3657403402030468,628.1567769064939,1,0,1.0,1.0,1.0,0.5002942223385731,0.3535530985643815
24,0.2201971597969532,605.9345546842717,1,0,1.0,1.0,1.0,0.5000863715527923,0.35355336542717636
25,50.22019715979695,642.9715917213088,1,0,1.0,1.0,1.0,0.5009201804220732,0.3535505341760953
26,-74.77980284020305,576.304925054642,0,0,0.9911285081264284,0.9911285081264284,0.0,0.49922791966127034,0.35355137964789557
27,25.220197159796957,554.0827028324198,0,0,0.9994313368579559,0.9994313368579559,0.0,0.4999507150802014,0.35355338239915
28,-24.779802840203047,687.4160361657532,1,0,1.0,1.0,1.0,0.5005040168363254,0.3535525336247505
29,75.22019715979695,620.7493694990865,1,0,1.0,1.0,1.0,0.500984980809729,0.3535501177034975
30,12.720197159796951,665.1938139435309,1,0,1.0,1.0,1.0,0.5165069870329138,0.35263333735085656
31,-37.27980284020305,598.5271472768643,1,0,1.0,1.0,1.0,0.5192182128659726,0.35230587302418304
32,-62.27980284020305,640.5024559188396,0,0,0.9971227113768584,0.9971227113768584,0.0,0.4997503427906954,0.3535531803303388
33,37.72019715979695,573.835789252173,1,0,1.0,1.0,1.0,0.5002659214722674,0.35355315204222804
34,-12.279802840203049,551.6135670299507,1,0,1.0,1.0,1.0,0.5194145737623652,0.3522802170064676
35,-93.52980284020305,618.2802336966174,0,0,0.9946047280814124,0.9946047280814124,0.0,0.4995312709868589,0.35355264942229825
36,6.470197159796953,529.3913448077285,1,0,1.0,1.0,1.0,0.516056181334615,0.3526829479677006
37,-43.52980284020305,662.7246781410618,1,0,1.0,1.0,1.0,0.5001010935272335,0.3535533561169364
38,56.47019715979695,596.0580114743951,1,0,1.0,1.0,1.0,0.5006706626910393,0.3535518732516687
39,31.470197159796957,655.3172707336544,1,0,1.0,1.0,1.0,0.5008319379622792,0.35355105575225654
40,-18.529802840203047,588.6506040669877,0,0,0.9960516985123199,0.9960516985123199,0.0,0.49965722911667354,0.3535529942400198
41,81.47019715979695,566.4283818447656,1,0,1.0,1.0,1.0,0.5006487617096904,0.35355197073352274
42,18.970197159796957,633.0950485114322,1,0,1.0,1.0,1.0,0.5005780051934404,0.3535522635557337
43,-31.029802840203047,544.2061596225433,1,0,1.0,1.0,1.0,0.5174187076044315,0.352528789149538
44,-56.02980284020305,610.8728262892099,0,0,0.9943760348565699,0.9943760348565699,0.0,0.49951134662251506,0.3535525850728252
45,43.97019715979695,514.5765299929137,1,0,1.0,1.0,1.0,0.50001341344891,0.35355338998632035
46,-6.029802840203047,647.909863326247,1,0,1.0,1.0,1.0,0.5144827691800957,0.35284530173850065
47,93.97019715979695,581.2431966595803,1,0,1.0,1.0,1.0,0.5136199387962342,0.3529272108887986
48,3.345197159796953,692.3543077706914,1,0,1.0,1.0,1.0,0.5198448136820497,0.3522230864228997
49,-46.65480284020305,625.6876411040248,0,0,0.9967387971440638,0.9967387971440638,0.0,0.49971697683660077,0.3535531203726532
50,53.34519715979695,536.7987522151359,1,0,1.0,1.0,1.0,0.5156369139760335,0.3527278507142058
51,28.345197159796957,603.4654188818025,1,0,1.0,1.0,1.0,0.5004395606694314,0.35355273879629234
52,-21.654802840203047,504.6999867830371,0,0,0.9939770099711144,0.9939770099711144,0.0,0.4994765715688908,0.35355246634333803
