index,X,Y,label,true_label,r_min,r_med,relative_position,pseudo_probability,normalized_entropy
0,-82.79509246349335,590.9555875347626,0,0,0.17789019743653958,0.17789019743653958,0.0,0.38135925604127097,0.30367373813455256
1,17.204907536506653,516.8815134606884,0,0,0.38607761130700524,0.38607761130700524,0.0,0.42384492760175596,0.3335943460691728
2,-32.79509246349335,650.2148467940217,0,0,0.24501856723856477,0.24501856723856477,0.0,0.39643882508691586,0.3159997525594599
3,67.20490753650665,583.5481801273551,0,0,0.6711885076567636,0.6711885076567636,0.0,0.4659580350875385,0.34962856639031836
4,-57.79509246349335,561.3259579051329,0,0,0.1780999477699148,0.1780999477699148,0.0,0.3814086933452143,0.3037174006040268
5,-7.795092463493347,627.9926245717995,0,0,0.26565709841872936,0.26565709841872936,0.0,0.40079139016003473,0.31919765353419594
6,10.954907536506653,605.7704023495774,0,0,0.2730207733628533,0.2730207733628533,0.0,0.40231392260933907,0.3202793262100573
7,-39.04509246349335,509.47410605328105,0,0,0.29067891073812757,0.29067891073812757,0.0,0.40590156649768483,0.3227533358803749
8,60.95490753650665,642.8074393866143,0,0,0.5885703398263089,0.5885703398263089,0.0,0.45523996208126294,0.3467483968425735
9,-64.04509246349335,576.1407727199477,0,0,0.17083266192354685,0.17083266192354685,0.0,0.3796869548322961,0.30218385130386494
10,35.95490753650665,553.9185504977255,0,0,0.4128738655957183,0.4128738655957183,0.0,0.428483664775108,0.33599362607199146
11,-14.045092463493347,687.2518838310588,0,0,0.26811874502361166,0.26811874502361166,0.0,0.40130212215400207,0.3195626207613806
12,85.95490753650665,620.5852171643921,0,0,0.9855231984776912,0.9855231984776912,0.0,0.49873653795529305,0.35354800540159237
13,23.454907536506653,665.0296616088366,0,0,0.38855941454208004,0.38855941454208004,0.0,0.4242815200082334,0.33382708973195735
14,-26.545092463493347,598.36299494217,0,0,0.21202729093498512,0.21202729093498512,0.0,0.3892099677358235,0.3103364110075528
15,-51.54509246349335,640.3383035841453,0,0,0.17806106582323925,0.17806106582323925,0.0,0.38139953017156536,0.30370930944504393
16,48.45490753650665,573.6716369174786,0,0,0.33849744541407806,0.33849744541407806,0.0,0.4151872224297918,0.3286776181635277
17,-1.5450924634933472,551.4494146952563,0,0,0.2158729510215906,0.2158729510215906,0.0,0.3900703179606819,0.3110338391616184
18,0.7986575365066528,529.2271924730342,0,0,0.2587219490966471,0.2587219490966471,0.0,0.3993429499187845,0.3181509090762573
19,-49.20134246349335,662.5605258063674,0,0,0.20297864431291976,0.20297864431291976,0.0,0.3871666861148376,0.308654378754054
20,50.79865753650665,595.8938591397008,0,0,0.3683674685491117,0.3683674685491117,0.0,0.42068701841296496,0.33186769646087494
21,25.798657536506653,655.15311839896,0,0,0.3734478566445486,0.3734478566445486,0.0,0.42160058118548227,0.3323750292205447
22,-24.201342463493347,588.4864517322934,0,0,0.235794682002717,0.235794682002717,0.0,0.3944519592359512,0.3144873729321387
23,75.79865753650665,566.2642295100711,0,0,0.7602517742753441,0.7602517742753441,0.0,0.4764156622947918,0.3516734473520773
24,13.298657536506653,632.9308961767379,0,0,0.2999249987370402,0.2999249987370402,0.0,0.40774516484630763,0.3239841716231019
25,-36.70134246349335,544.042007287849,0,0,0.24753309906853133,0.24753309906853133,0.0,0.3969759594468575,0.3164029222263607
26,63.29865753650665,677.3753406211822,0,0,0.5201140389283291,0.5201140389283291,0.0,0.44551220267299896,0.34343559502184784
27,-61.70134246349335,610.7086739545156,0,0,0.21396440489834445,0.21396440489834445,0.0,0.389643933907445,0.3106889962539725
28,38.29865753650665,514.4123776582193,0,0,0.47774675167512426,0.47774675167512426,0.0,0.43906281409948245,0.3408661671332597
29,-11.701342463493347,647.7457109915526,0,0,0.2781822640962328,0.2781822640962328,0.0,0.4033717783151948,0.3210196979638808
30,88.29865753650665,581.079044324886,0,0,0.995074632635268,0.995074632635268,0.0,0.49957219599543434,0.35355277319648165
31,7.048657536506653,692.190155435997,0,0,0.3852950558519716,0.3852950558519716,0.0,0.42370696275930064,0.3335204974892726
32,-42.95134246349335,625.5234887693304,0,0,0.22749919774733077,0.22749919774733077,0.0,0.39264260777606197,0.3130811075145271
33,57.04865753650665,536.6345998804416,0,0,0.4851619596040697,0.4851619596040697,0.0,0.4402167163721258,0.3413479754755587
34,-67.95134246349335,669.9679332137748,0,0,0.2571074451855763,0.2571074451855763,0.0,0.39900371304384097,0.317903245897067
35,32.04865753650665,603.3012665471082,0,0,0.3305056736677625,0.3305056736677625,0.0,0.4136775087201692,0.327760813700382
36,-17.951342463493347,504.5358344483428,0,0,0.3429938772387796,0.3429938772387796,0.0,0.41602943172768736,0.32918133050534965
37,82.04865753650665,637.8691677816761,0,0,0.7081922109298375,0.7081922109298375,0.0,0.4704322280873845,0.35059533796335673
38,-80.45134246349335,571.2025011150095,0,0,0.18370137767380787,0.18370137767380787,0.0,0.3827233436195979,0.304870470605089
39,19.548657536506653,548.9802788927872,0,0,0.2686098826316109,0.2686098826316109,0.0,0.4014038097417405,0.3196350304058918
40,-30.451342463493347,682.3136122261205,0,0,0.3059083467238834,0.3059083467238834,0.0,0.40892565157163696,0.3247579782928919
41,69.54865753650665,615.6469455594539,0,0,0.7228841032026392,0.7228841032026392,0.0,0.4721566603819012,0.3509311981366636
42,-55.45134246349335,526.758056670565,0,0,0.2400237723119494,0.2400237723119494,0.0,0.3953661644237717,0.31518738106689326
43,44.54865753650665,660.0913900038983,0,0,0.3954712576550137,0.3954712576550137,0.0,0.42548986238851005,0.33446372017981635
44,-5.451342463493347,593.4247233372316,0,0,0.2538812712083906,0.2538812712083906,0.0,0.39832351022649093,0.3174037813253844
45,3.923657536506653,586.0173159298242,0,0,0.26802110438326077,0.26802110438326077,0.0,0.4012818977729983,0.319548209268288
46,-46.07634246349335,563.7950937076021,0,0,0.23307280276267828,0.23307280276267828,0.0,0.39386064508057905,0.3140308440922822
47,-71.07634246349335,630.4617603742687,0,0,0.17832964556090636,0.17832964556090636,0.0,0.38146281481055855,0.3037651749746377
48,28.923657536506653,541.5728714853798,0,0,0.35438408872411137,0.35438408872411137,0.0,0.41814000458881884,0.33041941334111974
49,-21.076342463493347,674.906204818713,0,0,0.23560036780711277,0.23560036780711277,0.0,0.39440982159016924,0.31445493806315117
